id	class	1	2	3	4
776.TextGrid	2	2	5	0	0
777.TextGrid	2	3	5	0	0
778.TextGrid	2	3	6	0	0
779.TextGrid	2	2	5	0	0
780.TextGrid	2	2	5	0	0
781.TextGrid	2	2	5	0	0
782.TextGrid	2	2	5	0	0
783.TextGrid	2	3	6	0	0
784.TextGrid	2	2	5	0	0
785.TextGrid	2	3	6	0	0
786.TextGrid	2	2	4	0	0
787.TextGrid	2	3	6	0	0
788.TextGrid	2	3	6	0	0
789.TextGrid	2	2	4	0	0
790.TextGrid	2	3	6	0	0
791.TextGrid	2	3	6	0	0
792.TextGrid	2	2	4	0	0
793.TextGrid	2	2	4	0	0
794.TextGrid	2	3	5	0	0
795.TextGrid	2	3	5	0	0
796.TextGrid	2	2	5	0	0
797.TextGrid	2	3	6	0	0
798.TextGrid	2	2	5	0	0
799.TextGrid	2	3	6	0	0
800.TextGrid	2	3	6	0	0
801.TextGrid	2	3	6	0	0
802.TextGrid	2	2	5	0	0
803.TextGrid	2	2	5	0	0
804.TextGrid	2	3	5	0	0
805.TextGrid	2	3	5	0	0
806.TextGrid	2	3	6	0	0
807.TextGrid	2	2	4	0	0
808.TextGrid	2	2	5	0	0
809.TextGrid	2	3	6	0	0
810.TextGrid	2	2	5	0	0
811.TextGrid	2	2	5	0	0
812.TextGrid	2	2	5	0	0
813.TextGrid	2	2	4	0	0
814.TextGrid	2	2	5	0	0
815.TextGrid	2	2	5	0	0
816.TextGrid	2	2	5	0	0
817.TextGrid	2	2	5	0	0
818.TextGrid	2	2	5	0	0
819.TextGrid	2	2	5	0	0
820.TextGrid	2	2	5	0	0
821.TextGrid	2	3	5	0	0
822.TextGrid	2	3	6	0	0
823.TextGrid	2	2	5	0	0
824.TextGrid	2	3	6	0	0
825.TextGrid	2	2	5	0	0
826.TextGrid	2	3	5	0	0
827.TextGrid	2	2	5	0	0
828.TextGrid	2	3	5	0	0
829.TextGrid	2	3	6	0	0
830.TextGrid	2	2	5	0	0
831.TextGrid	2	2	5	0	0
832.TextGrid	2	2	5	0	0
833.TextGrid	2	3	6	0	0
834.TextGrid	2	3	5	0	0
835.TextGrid	2	3	5	0	0
836.TextGrid	2	2	5	0	0
837.TextGrid	2	3	5	0	0
838.TextGrid	2	3	6	0	0
839.TextGrid	2	2	5	0	0
840.TextGrid	2	2	5	0	0
841.TextGrid	2	2	5	0	0
842.TextGrid	2	2	5	0	0
843.TextGrid	2	3	6	0	0
844.TextGrid	2	4	6	0	0
845.TextGrid	2	2	5	0	0
846.TextGrid	2	2	5	0	0
847.TextGrid	2	3	5	0	0
848.TextGrid	2	2	5	0	0
849.TextGrid	2	2	5	0	0
850.TextGrid	2	3	6	0	0
851.TextGrid	2	3	5	0	0
852.TextGrid	2	2	4	0	0
853.TextGrid	2	2	5	0	0
854.TextGrid	2	2	5	0	0
855.TextGrid	2	2	5	0	0
856.TextGrid	2	3	5	0	0
857.TextGrid	2	2	4	0	0
858.TextGrid	2	3	5	0	0
859.TextGrid	2	2	4	0	0
860.TextGrid	2	3	5	0	0
861.TextGrid	2	3	6	0	0
862.TextGrid	2	2	4	0	0
863.TextGrid	2	3	5	0	0
864.TextGrid	2	2	4	0	0
865.TextGrid	2	2	5	0	0
866.TextGrid	2	2	5	0	0
867.TextGrid	2	2	5	0	0
868.TextGrid	2	2	5	0	0
869.TextGrid	2	2	5	0	0
870.TextGrid	2	2	5	0	0
871.TextGrid	2	2	5	0	0
872.TextGrid	2	2	5	0	0
873.TextGrid	2	2	4	0	0
874.TextGrid	2	3	6	0	0
875.TextGrid	2	3	6	0	0
876.TextGrid	2	3	5	0	0
877.TextGrid	2	2	5	0	0
878.TextGrid	2	3	6	0	0
879.TextGrid	2	2	5	0	0
880.TextGrid	2	3	6	0	0
881.TextGrid	2	3	6	0	0
882.TextGrid	2	3	6	0	0
883.TextGrid	2	2	5	0	0
884.TextGrid	2	2	5	0	0
885.TextGrid	2	2	5	0	0
886.TextGrid	2	3	6	0	0
887.TextGrid	2	3	5	0	0
888.TextGrid	2	3	5	0	0
889.TextGrid	2	3	5	0	0
890.TextGrid	2	3	5	0	0
891.TextGrid	2	3	6	0	0
892.TextGrid	2	2	4	0	0
893.TextGrid	2	2	5	0	0
894.TextGrid	2	3	6	0	0
895.TextGrid	2	3	5	0	0
896.TextGrid	2	3	5	0	0
897.TextGrid	2	2	4	0	0
898.TextGrid	2	2	4	0	0
899.TextGrid	2	3	5	0	0
900.TextGrid	2	2	5	0	0
901.TextGrid	2	3	6	0	0
902.TextGrid	2	3	6	0	0
903.TextGrid	2	2	5	0	0
904.TextGrid	2	2	4	0	0
905.TextGrid	2	3	5	0	0
906.TextGrid	2	2	5	0	0
907.TextGrid	2	2	5	0	0
908.TextGrid	2	3	6	0	0
909.TextGrid	2	3	6	0	0
910.TextGrid	2	2	5	0	0
911.TextGrid	2	3	5	0	0
912.TextGrid	2	3	5	0	0
913.TextGrid	2	2	5	0	0
914.TextGrid	2	3	5	0	0
915.TextGrid	2	3	6	0	0
916.TextGrid	2	2	4	0	0
917.TextGrid	2	2	4	0	0
918.TextGrid	2	4	6	0	0
919.TextGrid	2	3	6	0	0
920.TextGrid	2	3	6	0	0
921.TextGrid	2	2	5	0	0
922.TextGrid	2	3	5	0	0
923.TextGrid	2	2	4	0	0
924.TextGrid	2	2	5	0	0
925.TextGrid	2	2	4	0	0
926.TextGrid	2	2	5	0	0
927.TextGrid	2	2	5	0	0
928.TextGrid	2	2	4	0	0
929.TextGrid	2	3	5	0	0
930.TextGrid	2	2	5	0	0
931.TextGrid	2	3	5	0	0
932.TextGrid	2	2	4	0	0
933.TextGrid	2	3	5	0	0
934.TextGrid	2	3	6	0	0
935.TextGrid	2	2	5	0	0
936.TextGrid	2	3	5	0	0
937.TextGrid	2	3	5	0	0
938.TextGrid	2	2	5	0	0
939.TextGrid	2	2	5	0	0
940.TextGrid	2	2	5	0	0
941.TextGrid	2	3	5	0	0
942.TextGrid	2	3	6	0	0
943.TextGrid	2	3	6	0	0
944.TextGrid	2	3	5	0	0
945.TextGrid	2	3	6	0	0
946.TextGrid	2	2	5	0	0
947.TextGrid	2	3	6	0	0
948.TextGrid	2	2	4	0	0
949.TextGrid	2	2	4	0	0
950.TextGrid	2	2	5	0	0
951.TextGrid	2	2	5	0	0
952.TextGrid	2	2	5	0	0
953.TextGrid	2	3	5	0	0
954.TextGrid	2	2	5	0	0
955.TextGrid	2	2	4	0	0
956.TextGrid	2	3	6	0	0
957.TextGrid	2	3	6	0	0
958.TextGrid	2	2	5	0	0
959.TextGrid	2	2	4	0	0
960.TextGrid	2	2	4	0	0
961.TextGrid	2	2	5	0	0
962.TextGrid	2	2	5	0	0
963.TextGrid	2	3	5	0	0
964.TextGrid	2	2	5	0	0
965.TextGrid	2	2	5	0	0
966.TextGrid	2	3	5	0	0
967.TextGrid	2	3	6	0	0
968.TextGrid	2	3	6	0	0
969.TextGrid	2	2	5	0	0
970.TextGrid	2	3	6	0	0
971.TextGrid	2	3	5	0	0
972.TextGrid	2	2	5	0	0
973.TextGrid	2	2	5	0	0
974.TextGrid	2	2	4	0	0
975.TextGrid	2	2	5	0	0
976.TextGrid	2	3	5	0	0
977.TextGrid	2	3	6	0	0
978.TextGrid	2	3	6	0	0
979.TextGrid	2	3	6	0	0
980.TextGrid	2	3	6	0	0
981.TextGrid	2	2	5	0	0
982.TextGrid	2	2	4	0	0
983.TextGrid	2	2	5	0	0
984.TextGrid	2	2	5	0	0
985.TextGrid	2	2	5	0	0
986.TextGrid	2	3	5	0	0
987.TextGrid	2	2	5	0	0
988.TextGrid	2	2	5	0	0
989.TextGrid	2	2	4	0	0
990.TextGrid	2	2	5	0	0
991.TextGrid	2	2	5	0	0
992.TextGrid	2	2	5	0	0
993.TextGrid	2	2	5	0	0
994.TextGrid	2	2	5	0	0
995.TextGrid	2	3	6	0	0
996.TextGrid	2	2	5	0	0
997.TextGrid	2	3	5	0	0
998.TextGrid	2	3	6	0	0
999.TextGrid	2	3	5	0	0
1000.TextGrid	2	2	5	0	0
1001.TextGrid	2	3	6	0	0
1002.TextGrid	2	3	5	0	0
1003.TextGrid	2	2	4	0	0
1004.TextGrid	2	3	6	0	0
1005.TextGrid	2	2	5	0	0
1006.TextGrid	2	2	5	0	0
1007.TextGrid	2	2	5	0	0
1008.TextGrid	2	2	5	0	0
1009.TextGrid	2	2	5	0	0
1010.TextGrid	2	2	5	0	0
1011.TextGrid	2	2	5	0	0
1012.TextGrid	2	2	5	0	0
1013.TextGrid	2	2	4	0	0
1014.TextGrid	2	2	5	0	0
1015.TextGrid	2	2	5	0	0
1016.TextGrid	2	2	5	0	0
1017.TextGrid	2	3	6	0	0
1018.TextGrid	2	2	5	0	0
1019.TextGrid	2	2	5	0	0
1020.TextGrid	2	2	5	0	0
1021.TextGrid	2	3	5	0	0
1022.TextGrid	2	2	5	0	0
1023.TextGrid	2	2	5	0	0
1024.TextGrid	2	3	6	0	0
1025.TextGrid	2	3	5	0	0
1026.TextGrid	2	2	5	0	0
1027.TextGrid	2	3	6	0	0
1028.TextGrid	2	3	6	0	0
1029.TextGrid	2	2	4	0	0
1030.TextGrid	2	3	6	0	0
1031.TextGrid	2	3	5	0	0
1032.TextGrid	2	2	5	0	0
1033.TextGrid	2	2	5	0	0
1034.TextGrid	2	3	5	0	0
1035.TextGrid	2	2	4	0	0
1036.TextGrid	2	3	5	0	0
1037.TextGrid	2	2	7	0	0
1038.TextGrid	2	2	4	0	0
1039.TextGrid	2	3	5	0	0
1040.TextGrid	2	3	5	0	0
1041.TextGrid	2	3	6	0	0
1042.TextGrid	2	2	5	0	0
1043.TextGrid	2	3	5	0	0
1044.TextGrid	2	2	4	0	0
1045.TextGrid	2	2	5	0	0
1046.TextGrid	2	2	4	0	0
1047.TextGrid	2	3	6	0	0
1048.TextGrid	2	2	4	0	0
1049.TextGrid	2	2	4	0	0
1050.TextGrid	2	3	6	0	0
1051.TextGrid	2	3	6	0	0
1052.TextGrid	2	3	5	0	0
1053.TextGrid	2	3	6	0	0
1054.TextGrid	2	3	6	0	0
1055.TextGrid	2	3	6	0	0
1056.TextGrid	2	2	4	0	0
1057.TextGrid	2	3	6	0	0
1058.TextGrid	2	2	4	0	0
1059.TextGrid	2	3	6	0	0
1060.TextGrid	2	2	4	0	0
1061.TextGrid	2	2	4	0	0
1062.TextGrid	2	2	4	0	0
1063.TextGrid	2	2	5	0	0
1064.TextGrid	2	2	4	0	0
1065.TextGrid	2	2	4	0	0
1066.TextGrid	2	3	6	0	0
1067.TextGrid	2	2	5	0	0
1068.TextGrid	2	3	5	0	0
1069.TextGrid	2	2	5	0	0
1070.TextGrid	2	2	4	0	0
1071.TextGrid	2	2	5	0	0
1072.TextGrid	2	3	5	0	0
1073.TextGrid	2	2	4	0	0
1074.TextGrid	2	3	5	0	0
1075.TextGrid	2	3	6	0	0
1076.TextGrid	2	2	4	0	0
1077.TextGrid	2	3	6	0	0
1078.TextGrid	2	3	6	0	0
1079.TextGrid	2	2	4	0	0
1080.TextGrid	2	2	5	0	0
1081.TextGrid	2	3	5	0	0
1082.TextGrid	2	3	6	0	0
1083.TextGrid	2	2	4	0	0
1084.TextGrid	2	3	6	0	0
1085.TextGrid	2	2	4	0	0
1086.TextGrid	2	2	5	0	0
1087.TextGrid	2	2	5	0	0
1088.TextGrid	2	3	5	0	0
1089.TextGrid	2	2	5	0	0
1090.TextGrid	2	2	5	0	0
1091.TextGrid	2	2	4	0	0
1092.TextGrid	2	2	5	0	0
1093.TextGrid	2	2	5	0	0
1094.TextGrid	2	3	5	0	0
1095.TextGrid	2	3	5	0	0
1096.TextGrid	2	2	5	0	0
1097.TextGrid	2	2	5	0	0
1098.TextGrid	2	2	5	0	0
1099.TextGrid	2	3	5	0	0
1100.TextGrid	2	3	5	0	0
1101.TextGrid	2	2	5	0	0
1102.TextGrid	2	3	5	0	0
1103.TextGrid	2	2	5	0	0
1104.TextGrid	2	3	5	0	0
1105.TextGrid	2	2	5	0	0
1106.TextGrid	2	2	5	0	0
1107.TextGrid	2	3	5	0	0
1108.TextGrid	2	3	5	0	0
1109.TextGrid	2	2	5	0	0
1110.TextGrid	2	2	5	0	0
1111.TextGrid	2	3	6	0	0
1112.TextGrid	2	2	5	0	0
1113.TextGrid	2	3	6	0	0
1114.TextGrid	2	3	6	0	0
1115.TextGrid	2	2	5	0	0
1116.TextGrid	2	3	6	0	0
1117.TextGrid	2	2	5	0	0
1118.TextGrid	2	2	4	0	0
1119.TextGrid	2	3	5	0	0
1120.TextGrid	2	2	5	0	0
1121.TextGrid	2	3	6	0	0
1122.TextGrid	2	3	5	0	0
1123.TextGrid	2	3	5	0	0
1124.TextGrid	2	2	5	0	0
1125.TextGrid	2	2	5	0	0
1126.TextGrid	2	2	5	0	0
1127.TextGrid	2	2	5	0	0
1128.TextGrid	2	3	6	0	0
1129.TextGrid	2	3	6	0	0
1130.TextGrid	2	2	5	0	0
1131.TextGrid	2	3	5	0	0
1132.TextGrid	2	3	6	0	0
1133.TextGrid	2	2	5	0	0
1134.TextGrid	2	3	6	0	0
1135.TextGrid	2	3	6	0	0
1136.TextGrid	2	2	5	0	0
1137.TextGrid	2	3	6	0	0
1138.TextGrid	2	3	6	0	0
1139.TextGrid	2	3	6	0	0
1140.TextGrid	2	2	5	0	0
1141.TextGrid	2	3	5	0	0
1142.TextGrid	2	3	5	0	0
1143.TextGrid	2	2	5	0	0
1144.TextGrid	2	2	5	0	0
1145.TextGrid	2	2	5	0	0
1146.TextGrid	2	2	5	0	0
1147.TextGrid	2	2	4	0	0
1148.TextGrid	2	2	5	0	0
1149.TextGrid	2	2	5	0	0
1150.TextGrid	2	2	5	0	0
1151.TextGrid	2	3	6	0	0
1152.TextGrid	2	2	5	0	0
1153.TextGrid	2	3	6	0	0
1154.TextGrid	2	3	6	0	0
1155.TextGrid	2	2	5	0	0
1156.TextGrid	2	2	4	0	0
1157.TextGrid	2	3	6	0	0
1158.TextGrid	2	3	6	0	0
1159.TextGrid	2	2	5	0	0
1160.TextGrid	2	2	5	0	0
1161.TextGrid	2	3	6	0	0
1162.TextGrid	2	3	5	0	0
1163.TextGrid	2	2	5	0	0
1164.TextGrid	2	3	5	0	0
1165.TextGrid	2	3	5	0	0
1166.TextGrid	2	3	5	0	0
1167.TextGrid	2	2	5	0	0
1168.TextGrid	2	2	4	0	0
1169.TextGrid	2	2	5	0	0
1170.TextGrid	2	3	5	0	0
1171.TextGrid	2	2	5	0	0
1172.TextGrid	2	2	4	0	0
1173.TextGrid	2	3	6	0	0
1174.TextGrid	2	2	5	0	0
1175.TextGrid	2	3	6	0	0
1176.TextGrid	2	3	5	0	0
1177.TextGrid	2	2	5	0	0
1178.TextGrid	2	3	6	0	0
1179.TextGrid	2	2	5	0	0
1180.TextGrid	2	2	4	0	0
1181.TextGrid	2	2	4	0	0
1182.TextGrid	2	2	5	0	0
1183.TextGrid	2	2	5	0	0
1184.TextGrid	2	3	5	0	0
1185.TextGrid	2	3	5	0	0
1186.TextGrid	2	2	4	0	0
1187.TextGrid	2	2	4	0	0
1188.TextGrid	2	2	5	0	0
1189.TextGrid	2	2	5	0	0
1190.TextGrid	2	3	5	0	0
1191.TextGrid	2	3	6	0	0
1192.TextGrid	2	2	5	0	0
1193.TextGrid	2	3	6	0	0
1194.TextGrid	2	2	5	0	0
1195.TextGrid	2	3	6	0	0
1196.TextGrid	2	2	5	0	0
1197.TextGrid	2	2	5	0	0
1198.TextGrid	2	3	6	0	0
1199.TextGrid	2	3	5	0	0
1200.TextGrid	2	3	6	0	0
1201.TextGrid	2	3	5	0	0
1202.TextGrid	2	3	6	0	0
1203.TextGrid	2	2	5	0	0
1204.TextGrid	2	2	5	0	0
1205.TextGrid	2	2	5	0	0
1206.TextGrid	2	3	6	0	0
1207.TextGrid	2	2	5	0	0
1208.TextGrid	2	3	5	0	0
1209.TextGrid	2	3	6	0	0
1210.TextGrid	2	3	5	0	0
1211.TextGrid	2	3	6	0	0
1212.TextGrid	2	3	5	0	0
1213.TextGrid	2	3	6	0	0
1214.TextGrid	2	3	6	0	0
1215.TextGrid	2	3	5	0	0
1216.TextGrid	2	3	5	0	0
1217.TextGrid	2	3	6	0	0
1218.TextGrid	2	3	5	0	0
1219.TextGrid	2	3	6	0	0
1220.TextGrid	2	3	5	0	0
1221.TextGrid	2	3	6	0	0
1222.TextGrid	2	2	4	0	0
1223.TextGrid	2	3	6	0	0
1224.TextGrid	2	2	4	0	0
1225.TextGrid	2	2	4	0	0
1226.TextGrid	2	2	5	0	0
1227.TextGrid	2	2	5	0	0
1228.TextGrid	2	2	5	0	0
1229.TextGrid	2	2	5	0	0
1230.TextGrid	2	2	5	0	0
1231.TextGrid	2	2	5	0	0
1232.TextGrid	2	2	5	0	0
1233.TextGrid	2	3	5	0	0
1234.TextGrid	2	3	5	0	0
1235.TextGrid	2	2	5	0	0
1236.TextGrid	2	3	5	0	0
1237.TextGrid	2	2	5	0	0
1238.TextGrid	2	3	5	0	0
1239.TextGrid	2	3	5	0	0
1240.TextGrid	2	3	6	0	0
1241.TextGrid	2	2	5	0	0
1242.TextGrid	2	3	6	0	0
1243.TextGrid	2	2	5	0	0
1244.TextGrid	2	2	5	0	0
1245.TextGrid	2	2	4	0	0
1246.TextGrid	2	2	5	0	0
1247.TextGrid	2	2	5	0	0
1248.TextGrid	2	3	6	0	0
1249.TextGrid	2	2	5	0	0
1250.TextGrid	2	2	4	0	0
1251.TextGrid	2	3	5	0	0
1252.TextGrid	2	3	5	0	0
1253.TextGrid	2	2	5	0	0
1254.TextGrid	2	3	5	0	0
1255.TextGrid	2	2	4	0	0
1256.TextGrid	2	2	4	0	0
1257.TextGrid	2	2	4	0	0
1258.TextGrid	2	2	5	0	0
1259.TextGrid	2	2	4	0	0
1260.TextGrid	2	2	4	0	0
1261.TextGrid	2	2	5	0	0
1262.TextGrid	2	2	4	0	0
1263.TextGrid	2	2	5	0	0
1264.TextGrid	2	3	5	0	0
1265.TextGrid	2	3	6	0	0
1266.TextGrid	2	2	5	0	0
1267.TextGrid	2	4	7	0	0
1268.TextGrid	2	3	6	0	0
1269.TextGrid	2	3	5	0	0
1270.TextGrid	2	3	5	0	0
1271.TextGrid	2	3	6	0	0
1272.TextGrid	2	2	4	0	0
1273.TextGrid	2	4	7	0	0
1274.TextGrid	2	4	6	0	0
1275.TextGrid	2	3	5	0	0
1276.TextGrid	2	2	5	0	0
1277.TextGrid	2	3	5	0	0
1278.TextGrid	2	2	4	0	0
1279.TextGrid	2	3	5	0	0
1280.TextGrid	2	4	7	0	0
1281.TextGrid	2	4	7	0	0
1282.TextGrid	2	4	7	0	0
1283.TextGrid	2	2	5	0	0
1284.TextGrid	2	3	6	0	0
1285.TextGrid	2	2	4	0	0
1286.TextGrid	2	3	6	0	0
1287.TextGrid	2	2	5	0	0
1288.TextGrid	2	3	6	0	0
1289.TextGrid	2	4	7	0	0
1290.TextGrid	2	2	5	0	0
1291.TextGrid	2	2	5	0	0
1292.TextGrid	2	4	7	0	0
1293.TextGrid	2	4	7	0	0
1294.TextGrid	2	3	6	0	0
1295.TextGrid	2	4	7	0	0
1296.TextGrid	2	3	6	0	0
1297.TextGrid	2	4	7	0	0
1298.TextGrid	2	2	4	0	0
1299.TextGrid	2	2	5	0	0
1300.TextGrid	2	3	5	0	0
1301.TextGrid	2	3	6	0	0
1302.TextGrid	2	3	6	0	0
1303.TextGrid	2	2	5	0	0
1304.TextGrid	2	3	6	0	0
1305.TextGrid	2	3	6	0	0
1306.TextGrid	2	3	6	0	0
1307.TextGrid	2	3	6	0	0
1308.TextGrid	2	4	7	0	0
1309.TextGrid	2	4	6	0	0
1310.TextGrid	2	3	5	0	0
1311.TextGrid	2	3	5	0	0
1312.TextGrid	2	4	7	0	0
1313.TextGrid	2	4	7	0	0
1314.TextGrid	2	3	5	0	0
1315.TextGrid	2	4	7	0	0
1316.TextGrid	2	3	5	0	0
1317.TextGrid	2	3	6	0	0
1318.TextGrid	2	4	7	0	0
1319.TextGrid	2	4	7	0	0
1320.TextGrid	2	3	6	0	0
1321.TextGrid	2	3	6	0	0
1322.TextGrid	2	4	7	0	0
1323.TextGrid	2	4	7	0	0
1324.TextGrid	2	3	5	0	0
1325.TextGrid	2	3	5	0	0
1326.TextGrid	2	3	6	0	0
1327.TextGrid	2	3	6	0	0
1328.TextGrid	2	3	5	0	0
1329.TextGrid	2	3	6	0	0
1330.TextGrid	2	2	5	0	0
1331.TextGrid	2	3	5	0	0
1332.TextGrid	2	3	6	0	0
1333.TextGrid	2	2	5	0	0
1334.TextGrid	2	3	6	0	0
1335.TextGrid	2	2	4	0	0
1336.TextGrid	2	4	7	0	0
1337.TextGrid	2	3	6	0	0
1338.TextGrid	2	3	6	0	0
1339.TextGrid	2	3	5	0	0
1340.TextGrid	2	3	5	0	0
1341.TextGrid	2	3	6	0	0
1342.TextGrid	2	3	6	0	0
1343.TextGrid	2	3	6	0	0
1344.TextGrid	2	2	4	0	0
1345.TextGrid	2	2	4	0	0
1346.TextGrid	2	2	5	0	0
1347.TextGrid	2	2	4	0	0
1348.TextGrid	2	2	5	0	0
1349.TextGrid	2	2	5	0	0
1350.TextGrid	2	2	5	0	0
1351.TextGrid	2	2	5	0	0
1352.TextGrid	2	2	4	0	0
1353.TextGrid	2	2	5	0	0
1354.TextGrid	2	2	4	0	0
1355.TextGrid	2	2	5	0	0
1356.TextGrid	2	3	5	0	0
1357.TextGrid	2	3	6	0	0
1358.TextGrid	2	3	5	0	0
1359.TextGrid	2	2	5	0	0
1360.TextGrid	2	2	5	0	0
1361.TextGrid	2	2	5	0	0
1362.TextGrid	2	2	5	0	0
1363.TextGrid	2	3	6	0	0
1364.TextGrid	2	3	5	0	0
1365.TextGrid	2	3	5	0	0
1366.TextGrid	2	2	5	0	0
1367.TextGrid	2	2	4	0	0
1368.TextGrid	2	2	5	0	0
1369.TextGrid	2	3	6	0	0
1370.TextGrid	2	3	6	0	0
1371.TextGrid	2	2	5	0	0
1372.TextGrid	2	3	6	0	0
1373.TextGrid	2	2	5	0	0
1374.TextGrid	2	2	5	0	0
1375.TextGrid	2	3	6	0	0
1376.TextGrid	2	2	5	0	0
1377.TextGrid	2	2	5	0	0
1378.TextGrid	2	2	4	0	0
1379.TextGrid	2	3	6	0	0
1380.TextGrid	2	2	5	0	0
1381.TextGrid	2	3	5	0	0
1382.TextGrid	2	3	6	0	0
1383.TextGrid	2	2	5	0	0
1384.TextGrid	2	2	5	0	0
1385.TextGrid	2	3	5	0	0
1386.TextGrid	2	2	5	0	0
1387.TextGrid	2	3	5	0	0
1388.TextGrid	2	2	5	0	0
1389.TextGrid	2	3	5	0	0
1390.TextGrid	2	2	4	0	0
1391.TextGrid	2	3	6	0	0
1392.TextGrid	2	2	5	0	0
1393.TextGrid	2	2	5	0	0
1394.TextGrid	2	2	4	0	0
1395.TextGrid	2	2	4	0	0
1396.TextGrid	2	2	5	0	0
1397.TextGrid	2	3	6	0	0
1398.TextGrid	2	2	5	0	0
1399.TextGrid	2	2	4	0	0
1400.TextGrid	2	3	6	0	0
1401.TextGrid	2	2	4	0	0
1402.TextGrid	2	3	5	0	0
1403.TextGrid	2	3	5	0	0
1404.TextGrid	2	2	4	0	0
1405.TextGrid	2	3	6	0	0
1406.TextGrid	2	3	5	0	0
1407.TextGrid	2	3	6	0	0
1408.TextGrid	2	2	5	0	0
1409.TextGrid	2	2	5	0	0
1410.TextGrid	2	2	5	0	0
1411.TextGrid	3	2	4	7	0
1412.TextGrid	2	2	5	0	0
1413.TextGrid	2	2	4	0	0
1414.TextGrid	2	2	5	0	0
1415.TextGrid	2	3	5	0	0
1416.TextGrid	2	2	5	0	0
1417.TextGrid	2	2	5	0	0
1418.TextGrid	2	3	5	0	0
1419.TextGrid	2	3	6	0	0
1420.TextGrid	2	2	5	0	0
1421.TextGrid	2	3	6	0	0
1422.TextGrid	2	3	6	0	0
1423.TextGrid	2	2	4	0	0
1424.TextGrid	2	3	5	0	0
1425.TextGrid	2	2	5	0	0
1426.TextGrid	2	2	5	0	0
1427.TextGrid	2	3	5	0	0
1428.TextGrid	2	3	6	0	0
1429.TextGrid	2	3	5	0	0
1430.TextGrid	2	3	6	0	0
1431.TextGrid	2	2	5	0	0
1432.TextGrid	2	3	6	0	0
1433.TextGrid	2	3	6	0	0
1434.TextGrid	2	2	5	0	0
1435.TextGrid	2	3	5	0	0
1436.TextGrid	2	2	4	0	0
1437.TextGrid	2	3	6	0	0
1438.TextGrid	2	2	5	0	0
1439.TextGrid	2	3	5	0	0
1440.TextGrid	2	2	4	0	0
1441.TextGrid	2	3	6	0	0
1442.TextGrid	2	2	5	0	0
1443.TextGrid	2	2	4	0	0
1444.TextGrid	2	3	5	0	0
1445.TextGrid	2	2	5	0	0
1446.TextGrid	2	2	5	0	0
1447.TextGrid	2	3	6	0	0
1448.TextGrid	2	2	5	0	0
1449.TextGrid	2	2	4	0	0
1450.TextGrid	2	2	5	0	0
1451.TextGrid	2	3	5	0	0
1452.TextGrid	2	3	5	0	0
1453.TextGrid	2	3	6	0	0
1454.TextGrid	3	2	4	7	0
1455.TextGrid	3	3	6	9	0
1456.TextGrid	3	3	5	8	0
1457.TextGrid	3	2	5	8	0
1458.TextGrid	3	2	4	7	0
1459.TextGrid	3	2	5	8	0
1460.TextGrid	3	2	4	7	0
1461.TextGrid	3	2	4	7	0
1462.TextGrid	3	2	4	7	0
1463.TextGrid	3	2	4	7	0
1464.TextGrid	3	2	5	8	0
1465.TextGrid	3	2	4	7	0
1466.TextGrid	3	2	4	7	0
1467.TextGrid	3	2	4	7	0
1468.TextGrid	3	2	4	7	0
1469.TextGrid	3	2	4	7	0
1470.TextGrid	3	2	4	7	0
1471.TextGrid	3	2	4	7	0
1472.TextGrid	3	2	4	7	0
1473.TextGrid	3	2	4	7	0
1474.TextGrid	3	4	7	10	0
1475.TextGrid	3	2	4	7	0
1476.TextGrid	3	2	4	7	0
1477.TextGrid	3	2	4	7	0
1478.TextGrid	3	2	4	7	0
1479.TextGrid	3	2	5	8	0
1480.TextGrid	3	3	6	9	0
1481.TextGrid	3	2	5	8	0
1482.TextGrid	3	3	5	8	0
1483.TextGrid	3	2	5	8	0
1484.TextGrid	3	2	4	7	0
1485.TextGrid	3	2	5	8	0
1486.TextGrid	3	3	6	9	0
1487.TextGrid	3	2	4	7	0
1488.TextGrid	3	2	4	7	0
1489.TextGrid	3	2	5	8	0
1490.TextGrid	3	2	5	8	0
1491.TextGrid	3	3	5	8	0
1492.TextGrid	3	2	5	8	0
1493.TextGrid	3	3	5	8	0
1494.TextGrid	3	3	5	8	0
1495.TextGrid	3	2	5	8	0
1496.TextGrid	3	3	5	9	0
1497.TextGrid	3	3	6	9	0
1498.TextGrid	3	3	6	9	0
1499.TextGrid	3	3	5	8	0
1500.TextGrid	3	3	5	8	0
1501.TextGrid	3	3	5	8	0
1502.TextGrid	3	3	5	8	0
1503.TextGrid	3	2	4	7	0
1504.TextGrid	3	2	4	7	0
1505.TextGrid	3	2	4	7	0
1506.TextGrid	3	3	5	7	0
1507.TextGrid	3	3	6	8	0
1508.TextGrid	3	2	4	6	0
1509.TextGrid	3	3	6	8	0
1510.TextGrid	3	2	5	7	0
1511.TextGrid	3	2	4	6	0
1512.TextGrid	3	2	5	7	0
1513.TextGrid	3	2	4	6	0
1514.TextGrid	3	3	6	8	0
1515.TextGrid	3	2	4	6	0
1516.TextGrid	3	3	6	9	0
1517.TextGrid	3	3	6	8	0
1518.TextGrid	3	3	6	8	0
1519.TextGrid	3	2	4	7	0
1520.TextGrid	3	2	4	7	0
1521.TextGrid	3	2	4	7	0
1522.TextGrid	3	2	4	7	0
1523.TextGrid	3	2	4	7	0
