fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
file204.TextGrid,1,0.090,55,58,58,60,60,62,70,76,78,78,65.411
file204.TextGrid,2,0.240,78,72,68,77,81,79,76,75,74,73,75.151
file204.TextGrid,3,0.360,73,75,75,75,68,56,48,44,47,46,60.546
file205.TextGrid,1,0.180,34,60,76,80,82,83,81,76,76,74,74.177
file205.TextGrid,2,0.130,74,77,83,85,86,85,84,82,81,81,82.182
file205.TextGrid,3,0.480,81,81,82,82,80,73,64,58,50,37,69.845
file206.TextGrid,1,0.200,31,56,70,80,76,75,78,76,79,82,71.880
file206.TextGrid,2,0.220,82,83,82,81,81,76,78,78,76,73,79.197
file206.TextGrid,3,0.210,73,74,71,70,67,59,51,45,38,33,58.891
file207.TextGrid,1,0.110,34,49,61,69,74,77,78,78,78,77,68.813
file207.TextGrid,2,0.240,77,76,77,78,76,76,75,75,74,73,75.520
file207.TextGrid,3,0.410,73,74,75,75,76,73,58,53,52,44,65.967
file208.TextGrid,1,0.220,-12,48,70,74,68,58,52,48,51,60,55.508
file208.TextGrid,2,0.380,60,50,70,80,82,84,82,83,71,64,73.980
file208.TextGrid,3,0.410,64,75,75,76,73,69,63,56,46,19,63.705
file209.TextGrid,1,0.320,31,65,72,70,71,70,70,71,71,71,67.771
file209.TextGrid,2,0.100,71,71,73,77,80,82,83,82,79,71,77.788
file209.TextGrid,3,0.370,71,39,34,65,81,81,80,59,57,52,61.781
file21.TextGrid,1,0.180,27,51,60,69,77,77,75,73,71,77,67.369
file21.TextGrid,2,0.090,77,78,77,77,78,79,78,78,78,78,77.850
file21.TextGrid,3,0.370,78,74,76,77,78,78,67,60,58,54,70.461
file210.TextGrid,1,0.200,29,48,65,67,63,77,76,76,74,66,65.983
file210.TextGrid,2,0.330,66,69,72,65,82,80,78,71,73,78,73.660
file210.TextGrid,3,0.370,78,79,76,72,62,54,43,39,34,35,57.165
file211.TextGrid,1,0.100,29,31,34,36,34,32,32,45,55,63,38.345
file211.TextGrid,2,0.250,63,70,71,84,79,68,61,58,55,48,67.021
file211.TextGrid,3,0.320,48,67,78,74,61,55,52,50,41,32,57.732
file212.TextGrid,1,0.240,27,43,57,61,58,75,80,74,70,69,62.771
file212.TextGrid,2,0.220,69,72,74,75,76,75,75,76,76,77,74.534
file212.TextGrid,3,0.470,77,74,78,77,74,61,52,47,44,35,62.737
file213.TextGrid,1,0.150,37,58,63,66,69,70,71,73,74,71,66.445
file213.TextGrid,2,0.160,71,64,65,66,62,60,72,75,74,68,67.644
file213.TextGrid,3,0.430,68,67,74,74,72,58,54,53,46,39,60.717
file214.TextGrid,1,0.180,25,53,70,74,73,72,77,78,78,79,69.812
file214.TextGrid,2,0.210,79,73,76,78,78,78,78,78,78,78,77.127
file214.TextGrid,3,0.360,78,72,77,78,77,65,58,53,51,46,65.668
file215.TextGrid,1,0.200,44,53,56,56,55,62,71,73,76,72,62.258
file215.TextGrid,2,0.150,72,70,70,77,79,78,75,66,67,67,72.188
file215.TextGrid,3,0.190,67,63,65,65,65,62,56,50,47,42,58.629
file216.TextGrid,1,0.240,12,60,77,81,76,61,45,32,25,55,54.859
file216.TextGrid,2,0.610,55,64,61,66,82,78,71,73,70,69,70.095
file216.TextGrid,3,0.290,69,71,73,72,70,65,61,58,53,36,64.140
file217.TextGrid,1,0.080,38,50,59,68,76,79,79,79,77,74,69.191
file217.TextGrid,2,0.140,74,73,73,72,74,74,75,76,76,76,74.212
file217.TextGrid,3,0.440,76,78,79,80,77,76,70,62,52,41,70.850
file218.TextGrid,1,0.140,17,18,27,42,50,53,68,76,76,71,50.310
file218.TextGrid,2,0.370,71,65,78,74,74,78,78,78,77,71,75.012
file218.TextGrid,3,0.280,71,64,58,55,54,55,48,42,40,32,52.243
file219.TextGrid,1,0.310,29,69,77,80,70,61,60,57,50,21,61.609
file219.TextGrid,2,0.190,21,2,-5,39,58,77,80,78,78,74,50.424
file219.TextGrid,3,0.580,74,71,81,80,72,59,56,52,54,57,65.498
file22.TextGrid,1,0.280,9,55,72,77,71,63,59,55,54,57,60.158
file22.TextGrid,2,0.390,57,67,66,69,77,79,80,79,80,71,73.595
file22.TextGrid,3,0.490,71,62,67,74,71,62,63,59,51,28,61.875
file220.TextGrid,1,0.180,39,61,72,74,76,79,85,86,85,79,75.314
file220.TextGrid,2,0.150,79,75,74,77,85,85,85,85,85,84,81.487
file220.TextGrid,3,0.520,84,84,82,76,63,60,56,45,41,34,63.150
file221.TextGrid,1,0.360,-12,64,75,69,59,56,52,54,36,10,52.102
file221.TextGrid,2,0.150,10,20,50,68,77,80,81,80,80,81,64.519
file221.TextGrid,3,0.410,81,77,81,79,77,72,60,56,53,39,68.339
file222.TextGrid,1,0.430,15,57,67,66,81,82,72,69,73,74,68.719
file222.TextGrid,2,0.340,74,74,77,79,80,81,81,80,77,72,77.947
file222.TextGrid,3,0.440,72,69,68,67,64,53,59,58,50,43,60.989
file223.TextGrid,1,0.170,13,44,54,58,60,64,72,74,72,66,60.104
file223.TextGrid,2,0.430,66,52,53,58,75,78,73,70,69,73,65.983
file223.TextGrid,3,0.220,73,72,59,68,71,71,68,65,58,46,66.151
file224.TextGrid,1,0.160,26,41,56,69,69,69,66,63,58,50,58.927
file224.TextGrid,2,0.230,50,41,53,64,82,82,80,74,62,63,65.909
file224.TextGrid,3,0.660,63,84,83,81,77,74,53,51,42,34,66.517
file225.TextGrid,1,0.220,7,58,74,75,69,56,49,45,51,65,57.422
file225.TextGrid,2,0.460,65,72,68,78,83,71,66,65,68,62,70.624
file225.TextGrid,3,0.280,62,74,77,75,73,72,67,61,52,42,67.105
file226.TextGrid,1,0.240,25,64,74,79,76,65,60,54,48,59,62.732
file226.TextGrid,2,0.570,59,64,63,78,84,76,76,73,70,68,71.728
file226.TextGrid,3,0.450,68,75,74,75,69,70,66,59,44,9,63.022
file227.TextGrid,1,0.040,45,53,60,66,70,73,76,77,78,79,68.293
file227.TextGrid,2,0.300,79,81,79,66,66,65,62,58,58,60,67.209
file227.TextGrid,3,0.290,60,67,71,71,66,55,55,53,43,28,59.028
file228.TextGrid,1,0.210,34,52,73,80,81,80,80,83,84,80,74.549
file228.TextGrid,2,0.690,80,76,85,86,72,64,55,42,35,34,62.663
file228.TextGrid,3,0.080,34,32,32,35,36,36,35,34,34,33,34.335
file229.TextGrid,1,0.120,38,56,68,72,74,75,75,76,77,74,69.703
file229.TextGrid,2,0.470,74,65,77,76,72,72,73,73,70,57,71.517
file229.TextGrid,3,0.180,57,59,55,53,54,52,47,48,42,37,50.844
file23.TextGrid,1,0.170,31,40,52,58,58,58,64,78,81,79,60.530
file23.TextGrid,2,0.090,79,78,78,77,78,79,79,77,76,75,77.615
file23.TextGrid,3,0.440,75,67,76,79,77,59,50,48,41,34,60.982
file230.TextGrid,1,0.180,31,58,67,70,72,72,73,73,71,67,67.442
file230.TextGrid,2,0.280,67,64,65,72,75,76,75,75,77,78,72.427
file230.TextGrid,3,0.350,78,73,69,66,68,71,69,65,48,26,64.985
file231.TextGrid,1,0.130,52,70,78,79,78,77,72,77,80,80,75.347
file231.TextGrid,2,0.180,80,80,78,72,70,69,68,69,69,68,72.316
file231.TextGrid,3,0.420,68,79,80,77,69,62,56,51,40,32,62.051
file232.TextGrid,1,0.140,70,74,74,73,69,66,66,68,67,62,69.181
file232.TextGrid,2,0.140,62,56,59,61,60,59,62,68,72,69,62.398
file232.TextGrid,3,0.390,69,54,41,74,76,74,74,70,64,43,64.685
file233.TextGrid,1,0.210,15,58,70,75,72,54,33,7,19,48,46.353
file233.TextGrid,2,0.310,48,57,65,62,66,82,82,77,60,53,66.815
file233.TextGrid,3,0.630,53,55,51,66,69,64,50,48,43,34,53.496
file234.TextGrid,1,0.250,11,65,77,79,68,56,54,50,46,60,59.067
file234.TextGrid,2,0.470,60,73,72,79,83,72,60,50,40,17,62.719
file234.TextGrid,3,0.300,17,59,74,75,73,66,53,48,38,23,56.552
file235.TextGrid,1,0.210,11,55,69,73,75,68,50,30,5,-17,47.780
file235.TextGrid,2,0.410,-17,48,28,64,73,79,80,80,79,77,63.743
file235.TextGrid,3,0.330,77,66,72,72,71,69,61,55,43,36,63.176
file236.TextGrid,1,0.160,48,53,66,71,67,61,57,54,58,65,60.408
file236.TextGrid,2,0.240,65,71,69,76,79,79,79,77,75,69,74.798
file236.TextGrid,3,0.230,69,68,71,67,57,58,54,49,56,51,59.776
file237.TextGrid,1,0.130,27,40,61,70,74,78,79,79,79,73,67.998
file237.TextGrid,2,0.250,73,69,68,68,73,81,81,80,79,76,74.615
file237.TextGrid,3,0.470,76,78,77,78,67,56,49,40,37,26,59.534
file238.TextGrid,1,0.170,11,45,56,62,68,59,73,79,78,68,62.720
file238.TextGrid,2,0.230,68,62,62,67,65,66,66,65,67,67,65.364
file238.TextGrid,3,0.230,67,68,72,68,57,55,47,41,31,25,53.972
file239.TextGrid,1,0.250,-14,41,71,76,69,57,50,45,40,26,50.926
file239.TextGrid,2,0.140,26,46,58,55,46,40,30,17,7,0.04,34.744
file239.TextGrid,3,0.740,0.04,82,69,64,61,66,77,65,62,39,65.414
file24.TextGrid,1,0.370,5,54,72,79,81,81,78,65,56,43,66.620
file24.TextGrid,2,0.200,43,33,41,71,81,84,84,82,83,79,68.727
file24.TextGrid,3,0.530,79,68,75,75,74,67,63,55,32,16,61.721
file240.TextGrid,1,0.170,40,53,63,73,75,75,73,71,71,71,67.924
file240.TextGrid,2,0.130,71,71,72,73,73,73,73,72,73,74,72.497
file240.TextGrid,3,0.430,74,73,72,74,74,74,73,69,58,51,69.957
file241.TextGrid,1,0.350,15,67,72,61,55,54,50,44,32,19,51.456
file241.TextGrid,2,0.260,19,52,80,83,82,82,80,78,79,74,73.907
file241.TextGrid,3,0.510,74,63,62,73,73,69,64,59,49,12,62.060
file242.TextGrid,1,0.150,31,34,56,67,72,74,75,73,65,64,62.619
file242.TextGrid,2,0.150,64,61,63,66,64,61,75,79,81,80,69.025
file242.TextGrid,3,0.350,80,79,79,78,73,65,59,53,41,33,64.504
file243.TextGrid,1,0.370,24,74,83,81,82,81,79,64,58,53,72.317
file243.TextGrid,2,0.150,53,51,64,80,83,85,84,84,84,84,75.943
file243.TextGrid,3,0.420,84,81,81,80,75,65,60,56,35,17,65.620
file244.TextGrid,1,0.150,56,66,71,74,77,81,82,82,82,82,76.132
file244.TextGrid,2,0.190,82,82,79,77,81,81,79,76,77,75,78.890
file244.TextGrid,3,0.250,75,70,60,72,71,71,66,57,49,40,63.695
file245.TextGrid,1,0.130,56,76,83,84,85,83,83,84,84,82,81.441
file245.TextGrid,2,0.190,82,81,80,80,81,84,85,84,83,83,82.256
file245.TextGrid,3,0.500,83,81,80,81,78,68,59,50,52,41,68.182
file246.TextGrid,1,0.100,13,36,58,66,68,75,79,79,79,77,65.052
file246.TextGrid,2,0.180,77,77,79,80,79,69,63,61,58,66,70.600
file246.TextGrid,3,0.470,66,73,62,77,77,64,55,48,42,36,61.938
file247.TextGrid,1,0.210,5,50,67,71,64,54,50,48,51,61,54.435
file247.TextGrid,2,0.400,61,67,66,69,78,74,64,62,58,62,67.276
file247.TextGrid,3,0.260,62,65,74,74,72,66,59,51,48,40,62.414
file248.TextGrid,1,0.330,12,69,79,77,78,76,72,62,47,39,66.233
file248.TextGrid,2,0.140,39,48,74,82,84,85,84,83,82,78,75.736
file248.TextGrid,3,0.430,78,72,74,79,76,71,67,65,62,43,69.630
file249.TextGrid,1,0.070,52,57,65,71,73,74,75,75,73,71,69.415
file249.TextGrid,2,0.200,71,70,71,72,73,73,73,73,73,70,71.935
file249.TextGrid,3,0.420,70,60,74,75,75,67,56,55,51,45,63.542
file25.TextGrid,1,0.330,16,44,70,78,80,74,67,68,73,67,67.162
file25.TextGrid,2,0.200,67,68,69,66,65,66,66,66,64,63,66.104
file25.TextGrid,3,0.210,63,64,65,66,65,64,59,49,40,21,57.408
file250.TextGrid,1,0.200,10,61,74,77,76,70,63,57,52,48,62.583
file250.TextGrid,2,0.430,48,72,73,80,82,80,79,74,76,81,75.419
file250.TextGrid,3,0.240,81,79,80,79,79,76,65,60,54,49,70.764
file251.TextGrid,1,0.110,32,44,57,62,65,65,72,76,75,71,63.146
file251.TextGrid,2,0.220,71,64,58,64,78,79,79,78,77,69,71.946
file251.TextGrid,3,0.390,69,58,76,77,77,68,60,51,48,47,63.194
file252.TextGrid,1,0.280,-2,58,72,77,70,59,50,39,33,53,54.538
file252.TextGrid,2,0.460,53,60,62,57,80,83,83,82,83,79,72.971
file252.TextGrid,3,0.400,79,75,72,74,77,79,76,61,59,55,71.055
file253.TextGrid,1,0.220,-32,55,74,81,80,64,43,14,33,53,50.800
file253.TextGrid,2,0.370,53,60,59,61,70,79,75,56,55,52,63.010
file253.TextGrid,3,0.550,52,48,49,75,75,71,63,63,45,18,58.311
file254.TextGrid,1,0.080,55,58,67,73,76,78,78,78,77,75,72.228
file254.TextGrid,2,0.100,75,74,74,76,77,77,77,78,79,79,76.758
file254.TextGrid,3,0.460,79,74,80,76,68,63,52,50,42,33,62.153
file255.TextGrid,1,0.220,15,42,63,70,67,54,48,47,46,31,52.052
file255.TextGrid,2,0.410,31,-26,62,79,70,55,66,76,80,76,57.959
file255.TextGrid,3,0.340,76,71,65,62,61,60,58,54,46,43,59.231
file256.TextGrid,1,0.150,-20,31,58,75,82,83,81,73,62,55,62.729
file256.TextGrid,2,0.070,55,55,55,55,54,54,54,55,55,54,54.664
file256.TextGrid,3,0.300,54,49,58,71,73,72,65,52,43,33,58.393
file257.TextGrid,1,0.260,-7,57,69,74,65,54,50,44,53,56,55.683
file257.TextGrid,2,0.450,56,62,65,73,78,81,74,74,69,67,71.191
file257.TextGrid,3,0.440,67,75,76,72,68,64,64,62,52,26,65.151
file258.TextGrid,1,0.260,28,55,66,64,70,78,75,74,72,72,67.024
file258.TextGrid,2,0.190,72,71,70,73,76,77,78,78,77,71,74.561
file258.TextGrid,3,0.420,71,64,61,75,78,76,63,53,51,40,63.565
file259.TextGrid,1,0.150,8,18,36,46,52,53,62,76,80,80,51.912
file259.TextGrid,2,0.160,80,77,81,82,82,82,81,81,79,73,80.334
file259.TextGrid,3,0.470,73,70,62,74,69,55,50,44,42,31,57.859
file26.TextGrid,1,0.230,-25,35,54,67,68,53,32,-0.2,41,56,41.294
file26.TextGrid,2,0.320,56,68,70,71,80,82,81,60,53,53,69.127
file26.TextGrid,3,0.480,53,52,52,51,73,75,71,59,52,26,59.535
file260.TextGrid,1,0.270,-14,39,64,75,78,67,53,54,45,62,55.661
file260.TextGrid,2,0.490,62,69,70,78,83,78,69,62,62,65,70.952
file260.TextGrid,3,0.370,65,73,78,77,73,67,65,61,59,50,67.751
file261.TextGrid,1,0.260,12,59,70,71,64,60,54,43,35,31,53.818
file261.TextGrid,2,0.310,31,55,82,78,77,75,75,76,80,71,72.027
file261.TextGrid,3,0.300,71,78,76,76,67,59,52,49,34,24,59.633
file262.TextGrid,1,0.360,34,64,72,49,34,33,50,37,63,74,49.581
file262.TextGrid,2,0.210,74,77,80,81,81,81,81,80,76,62,78.715
file262.TextGrid,3,0.470,62,-2,44,72,73,70,59,55,44,35,51.790
file263.TextGrid,1,0.240,35,60,65,76,72,63,63,66,66,64,64.756
file263.TextGrid,2,0.210,64,62,60,76,77,67,58,50,53,60,62.714
file263.TextGrid,3,0.420,60,50,72,77,77,69,55,49,43,33,59.244
file264.TextGrid,1,0.290,-2,30,45,47,52,54,69,68,66,66,51.754
file264.TextGrid,2,0.280,66,75,76,74,78,78,75,75,72,66,74.608
file264.TextGrid,3,0.220,66,65,66,63,61,61,60,51,38,18,56.269
file265.TextGrid,1,0.140,37,54,63,60,53,56,68,71,70,67,60.764
file265.TextGrid,2,0.230,67,67,67,68,70,70,68,69,68,68,68.268
file265.TextGrid,3,0.170,68,66,65,68,69,69,65,62,59,54,65.100
file266.TextGrid,1,0.530,30,53,48,49,40,71,78,79,78,74,60.206
file266.TextGrid,2,0.060,74,74,75,75,75,75,74,72,70,67,73.336
file266.TextGrid,3,0.360,67,56,51,73,74,64,57,51,47,43,58.697
file267.TextGrid,1,0.210,13,39,67,75,78,76,74,73,73,73,66.699
file267.TextGrid,2,0.260,73,78,79,78,77,79,81,82,81,72,78.720
file267.TextGrid,3,0.370,72,67,69,74,73,72,61,57,49,43,64.413
file268.TextGrid,1,0.280,26,70,79,78,78,77,68,68,70,67,70.730
file268.TextGrid,2,0.450,67,54,52,66,72,73,71,71,70,66,66.332
file268.TextGrid,3,0.270,66,64,59,66,71,72,69,56,50,44,62.530
file269.TextGrid,1,0.240,5,45,61,68,70,70,63,61,59,50,58.361
file269.TextGrid,2,0.210,50,34,6,-4,38,65,76,76,74,62,46.756
file269.TextGrid,3,0.390,62,23,44,68,75,72,61,47,40,25,51.218
file27.TextGrid,1,0.240,23,33,58,68,70,61,40,4,34,70,46.130
file27.TextGrid,2,0.280,70,75,75,74,77,80,82,80,66,52,74.618
file27.TextGrid,3,0.340,52,53,53,52,51,67,72,70,67,43,59.350
file270.TextGrid,1,0.260,18,52,70,74,70,57,51,40,58,63,57.534
file270.TextGrid,2,0.440,63,78,79,85,82,67,62,60,60,58,70.645
file270.TextGrid,3,0.340,58,71,74,73,73,73,68,56,49,35,65.158
file271.TextGrid,1,0.230,13,25,50,70,75,67,45,16,32,53,45.753
file271.TextGrid,2,0.410,53,64,64,61,70,78,78,77,76,71,70.433
file271.TextGrid,3,0.230,71,67,67,67,71,71,72,68,56,42,66.357
file272.TextGrid,1,0.060,70,72,74,77,80,82,82,82,80,78,78.084
file272.TextGrid,2,0.540,78,71,86,87,84,86,85,76,65,59,78.853
file272.TextGrid,3,0.100,59,60,61,61,59,57,55,54,53,50,57.147
file273.TextGrid,1,0.150,31,45,65,70,66,63,71,70,68,63,62.885
file273.TextGrid,2,0.110,63,60,55,52,53,57,66,73,73,69,61.816
file273.TextGrid,3,0.690,69,64,74,73,72,66,55,45,37,33,59.008
file274.TextGrid,1,0.170,33,51,72,80,82,82,82,83,83,81,74.649
file274.TextGrid,2,0.140,81,80,80,79,81,83,83,81,79,74,80.481
file274.TextGrid,3,0.530,74,65,84,83,76,63,56,51,46,40,64.296
file275.TextGrid,1,0.210,28,46,57,61,58,51,64,78,79,75,60.314
file275.TextGrid,2,0.260,75,70,61,73,80,80,78,74,72,70,73.316
file275.TextGrid,3,0.440,70,72,72,74,72,66,47,44,43,33,60.542
file276.TextGrid,1,0.210,34,54,63,68,79,80,72,73,74,76,68.671
file276.TextGrid,2,0.190,76,75,78,78,70,73,72,71,64,57,71.879
file276.TextGrid,3,0.380,57,56,75,76,76,66,60,50,43,37,61.008
file277.TextGrid,1,0.300,17,64,70,70,68,68,68,70,70,69,66.567
file277.TextGrid,2,0.180,69,69,72,77,79,79,78,78,77,72,75.636
file277.TextGrid,3,0.280,72,71,72,75,74,72,69,52,39,29,63.861
file278.TextGrid,1,0.240,27,58,77,77,75,74,75,75,74,71,70.717
file278.TextGrid,2,0.090,71,73,75,77,79,79,79,79,79,78,77.232
file278.TextGrid,3,0.450,78,73,69,73,75,72,61,52,42,34,63.762
file279.TextGrid,1,0.200,32,41,54,61,65,63,77,82,82,80,64.750
file279.TextGrid,2,0.170,80,80,79,80,80,78,77,71,67,63,76.032
file279.TextGrid,3,0.500,63,63,80,79,65,56,60,50,41,30,60.493
file28.TextGrid,1,0.060,49,56,61,63,63,61,57,53,49,46,56.587
file28.TextGrid,2,0.230,46,55,63,72,82,82,76,73,71,75,70.139
file28.TextGrid,3,0.460,75,83,81,81,76,62,57,48,42,33,65.368
file280.TextGrid,1,0.170,29,35,51,60,65,66,60,73,78,79,60.059
file280.TextGrid,2,0.270,79,77,78,79,78,76,74,70,71,73,75.601
file280.TextGrid,3,0.370,73,75,77,77,71,61,52,46,43,38,62.056
file281.TextGrid,1,0.340,14,39,51,71,74,68,65,63,60,34,57.729
file281.TextGrid,2,0.210,34,11,3,23,49,68,74,75,73,71,47.180
file281.TextGrid,3,0.570,71,71,77,76,75,74,68,58,48,23,67.000
file282.TextGrid,1,0.200,1,40,64,70,72,63,49,26,34,53,49.440
file282.TextGrid,2,0.460,53,59,60,62,76,75,52,62,61,59,63.065
file282.TextGrid,3,0.480,59,72,70,58,55,56,52,45,46,37,55.786
file283.TextGrid,1,0.280,23,71,80,82,74,64,56,52,57,62,64.460
file283.TextGrid,2,0.460,62,67,69,83,81,78,71,70,70,69,72.471
file283.TextGrid,3,0.300,69,70,73,76,76,72,56,53,47,38,63.488
file284.TextGrid,1,0.100,33,42,58,69,75,78,79,79,76,72,67.601
file284.TextGrid,2,0.280,72,65,65,77,83,79,76,73,71,69,73.021
file284.TextGrid,3,0.440,69,81,82,81,73,64,60,57,51,42,66.683
file285.TextGrid,1,0.150,31,49,62,66,66,66,70,78,77,75,65.273
file285.TextGrid,2,0.200,75,75,79,73,67,64,61,61,54,54,66.573
file285.TextGrid,3,0.310,54,64,78,77,77,78,81,79,77,67,74.620
file286.TextGrid,1,0.390,15,58,60,70,76,78,78,77,61,58,67.359
file286.TextGrid,2,0.230,58,60,56,47,68,73,72,75,77,75,65.986
file286.TextGrid,3,0.200,75,68,74,73,72,72,71,64,50,36,66.899
file287.TextGrid,1,0.220,22,25,38,45,56,57,77,79,77,78,56.207
file287.TextGrid,2,0.230,78,77,76,79,78,78,78,78,77,72,77.536
file287.TextGrid,3,0.280,72,56,48,57,57,73,72,67,55,50,60.557
file288.TextGrid,1,0.190,6,47,69,74,79,77,61,47,22,-6,53.511
file288.TextGrid,2,0.450,-6,55,40,53,70,83,82,82,82,77,65.685
file288.TextGrid,3,0.330,77,70,71,73,74,72,70,57,42,31,64.966
file289.TextGrid,1,0.220,-12,34,56,71,74,64,56,47,48,57,52.909
file289.TextGrid,2,0.380,57,61,62,58,77,79,81,77,74,70,70.099
file289.TextGrid,3,0.300,70,69,69,69,72,72,75,74,70,58,70.596
file29.TextGrid,1,0.240,40,70,77,81,80,69,64,58,54,57,66.964
file29.TextGrid,2,0.080,57,61,63,61,66,73,77,78,78,78,69.459
file29.TextGrid,3,0.360,78,72,72,69,60,53,44,36,35,28,54.510
file290.TextGrid,1,0.160,58,60,56,55,58,57,58,59,63,65,58.561
file290.TextGrid,2,0.240,65,78,79,79,77,69,64,63,64,63,70.560
file290.TextGrid,3,0.430,63,76,75,74,75,65,56,50,42,38,62.842
file291.TextGrid,1,0.140,38,61,69,69,67,67,75,79,78,76,69.476
file291.TextGrid,2,0.150,76,70,69,69,71,74,75,75,72,66,71.879
file291.TextGrid,3,0.500,66,58,75,73,65,54,53,47,44,34,57.703
file292.TextGrid,1,0.150,21,43,63,78,84,83,81,82,82,81,71.852
file292.TextGrid,2,0.220,81,81,81,84,86,86,86,85,83,81,83.891
file292.TextGrid,3,0.480,81,74,82,81,80,61,61,57,50,41,67.135
file293.TextGrid,1,0.210,31,61,72,72,72,70,76,83,84,77,71.704
file293.TextGrid,2,0.250,77,80,82,82,82,81,80,81,81,78,80.782
file293.TextGrid,3,0.560,78,80,78,76,71,58,55,41,41,33,62.251
file294.TextGrid,1,0.160,29,43,63,70,66,55,51,46,51,68,54.660
file294.TextGrid,2,0.290,68,77,73,77,81,79,76,74,74,74,76.058
file294.TextGrid,3,0.210,74,76,76,77,77,76,67,68,66,62,72.431
file295.TextGrid,1,0.350,-6,63,75,66,65,60,47,53,56,57,57.978
file295.TextGrid,2,0.170,57,60,74,77,78,79,79,74,69,65,72.386
file295.TextGrid,3,0.430,65,71,69,60,69,75,72,60,56,44,65.696
file296.TextGrid,1,0.300,28,63,67,68,69,78,82,82,82,79,71.793
file296.TextGrid,2,0.320,79,79,83,83,82,82,82,82,79,78,80.775
file296.TextGrid,3,0.290,78,67,57,71,76,73,68,55,41,20,61.818
file297.TextGrid,1,0.180,26,49,61,64,64,69,78,79,78,73,66.004
file297.TextGrid,2,0.080,73,74,76,78,78,78,79,78,77,76,76.975
file297.TextGrid,3,0.360,76,70,68,75,77,72,62,53,50,39,64.309
file298.TextGrid,1,0.210,17,50,67,72,65,49,36,22,56,52,50.464
file298.TextGrid,2,0.310,52,69,72,75,78,80,82,81,79,67,75.469
file298.TextGrid,3,0.450,67,57,56,50,72,71,62,59,52,25,58.724
file299.TextGrid,1,0.090,31,45,56,68,76,78,78,78,77,76,68.006
file299.TextGrid,2,0.120,76,76,76,76,76,75,75,74,73,68,74.612
file299.TextGrid,3,0.480,68,59,71,78,74,60,50,39,41,35,57.911
file3.TextGrid,1,0.240,37,70,76,72,50,20,-9,-13,56,60,42.264
file3.TextGrid,2,0.440,60,68,74,82,82,82,81,79,75,69,76.519
file3.TextGrid,3,0.280,69,68,68,68,67,67,49,43,42,35,58.457
file30.TextGrid,1,0.250,-5,57,70,75,76,65,60,58,54,45,60.462
file30.TextGrid,2,0.330,45,43,37,75,85,83,76,70,73,76,66.663
file30.TextGrid,3,0.440,76,69,69,79,75,75,75,68,61,48,69.762
file300.TextGrid,1,0.290,-18,56,70,68,57,51,47,30,15,-5,43.244
file300.TextGrid,2,0.140,-5,41,60,74,80,80,81,82,81,78,68.769
file300.TextGrid,3,0.450,78,74,79,77,74,71,71,68,57,36,70.086
file301.TextGrid,1,0.150,25,30,44,52,55,57,61,76,78,75,55.958
file301.TextGrid,2,0.160,75,72,70,69,67,60,66,77,79,79,70.666
file301.TextGrid,3,0.360,79,72,80,77,77,68,56,54,46,44,66.776
file302.TextGrid,1,0.240,45,74,80,73,67,66,66,69,61,61,67.624
file302.TextGrid,2,0.210,61,68,78,83,83,82,82,82,81,78,78.851
file302.TextGrid,3,0.450,78,79,78,78,77,64,56,51,53,36,65.951
file303.TextGrid,1,0.260,14,34,48,65,76,76,73,70,68,61,60.545
file303.TextGrid,2,0.230,61,61,65,64,68,77,77,77,76,76,70.381
file303.TextGrid,3,0.520,76,74,77,75,76,70,59,48,46,39,64.894
file304.TextGrid,1,0.150,34,37,48,55,60,59,53,70,69,59,55.291
file304.TextGrid,2,0.140,59,52,46,46,52,72,82,84,84,84,65.521
file304.TextGrid,3,0.360,84,81,83,82,79,73,63,59,54,48,71.518
file305.TextGrid,1,0.270,10,52,65,66,57,51,47,41,28,15,47.428
file305.TextGrid,2,0.310,15,51,81,82,76,71,70,68,61,57,65.408
file305.TextGrid,3,0.440,57,75,75,74,71,66,65,62,49,21,63.893
file306.TextGrid,1,0.230,37,51,73,77,81,81,82,80,80,79,73.803
file306.TextGrid,2,0.080,79,79,79,79,79,81,82,83,82,79,80.278
file306.TextGrid,3,0.520,79,65,64,79,77,71,57,51,49,38,63.525
file307.TextGrid,1,0.210,33,49,65,70,76,78,75,76,76,73,68.777
file307.TextGrid,2,0.090,73,71,70,69,70,71,72,73,74,73,71.476
file307.TextGrid,3,0.440,73,71,73,73,75,69,58,48,45,36,62.890
file308.TextGrid,1,0.060,30,28,27,26,25,26,35,45,52,57,34.292
file308.TextGrid,2,0.260,57,69,64,80,75,63,57,55,62,67,65.155
file308.TextGrid,3,0.300,67,77,77,73,70,67,59,56,47,37,64.495
file309.TextGrid,1,0.060,38,33,28,25,23,22,22,21,21,23,25.285
file309.TextGrid,2,0.230,23,62,75,82,81,82,80,80,77,75,74.360
file309.TextGrid,3,0.470,75,77,77,75,66,61,66,62,53,43,66.171
file31.TextGrid,1,0.100,32,52,61,66,73,76,77,78,77,75,68.317
file31.TextGrid,2,0.140,75,73,74,74,74,73,73,73,72,70,73.190
file31.TextGrid,3,0.480,70,64,60,76,73,69,57,47,45,35,60.001
file310.TextGrid,1,0.180,29,29,52,67,76,71,67,68,73,77,61.933
file310.TextGrid,2,0.170,77,76,76,81,82,80,71,68,69,70,75.237
