fileName,name,duration,F1,F2,F3
file1130.TextGrid,,0.260,582,1880,3406
file1130.TextGrid,1,0.320,919,1927,3018
file1130.TextGrid,2,0.300,529,1509,2814
file1130.TextGrid,,0.249,512,1631,2523
file1131.TextGrid,,0.200,906,2016,3183
file1131.TextGrid,1,0.360,369,1605,2741
file1131.TextGrid,2,0.620,489,1664,2786
file1131.TextGrid,,0.129,1193,2272,3289
file1132.TextGrid,,0.090,986,2064,3054
file1132.TextGrid,1,0.540,740,1725,2809
file1132.TextGrid,2,0.360,769,1625,2652
file1132.TextGrid,,0.319,1271,2119,3084
file1133.TextGrid,,0.170,1375,1994,3892
file1133.TextGrid,1,0.480,937,1564,2656
file1133.TextGrid,2,0.580,635,1775,3340
file1133.TextGrid,,0.165,1159,2253,4002
file1134.TextGrid,,0.220,941,1965,3106
file1134.TextGrid,1,0.210,953,2130,3193
file1134.TextGrid,2,0.510,404,1808,2840
file1134.TextGrid,,0.282,411,1597,2821
file1135.TextGrid,,0.200,492,1528,2943
file1135.TextGrid,1,0.130,909,2297,3227
file1135.TextGrid,2,0.520,341,1499,2843
file1135.TextGrid,,0.186,448,1571,2687
file1136.TextGrid,,0.260,1090,2013,2772
file1136.TextGrid,1,0.190,452,2279,2986
file1136.TextGrid,2,0.520,799,2073,3352
file1136.TextGrid,,0.159,768,1760,2921
file1137.TextGrid,,0.160,1204,2255,3348
file1137.TextGrid,1,0.230,528,1480,2630
file1137.TextGrid,2,0.790,447,1668,2716
file1137.TextGrid,,0.129,1300,2460,3514
file1138.TextGrid,,0.150,1131,2025,3175
file1138.TextGrid,1,0.360,605,1743,3268
file1138.TextGrid,2,0.690,756,1605,2928
file1138.TextGrid,,0.109,1317,2485,3249
file1139.TextGrid,,0.280,1422,2251,4709
file1139.TextGrid,1,0.280,788,2149,2692
file1139.TextGrid,2,0.540,457,1998,2750
file1139.TextGrid,,0.209,1032,2091,3750
file114.TextGrid,,0.070,1503,2433,5355
file114.TextGrid,1,0.380,1199,1765,2800
file114.TextGrid,2,0.580,919,1419,2507
file114.TextGrid,,0.194,1263,2161,4050
file1140.TextGrid,,0.030,1086,1869,2877
file1140.TextGrid,1,0.320,1394,2569,3184
file1140.TextGrid,2,0.230,572,1767,2624
file1140.TextGrid,,0.559,934,1699,2614
file1141.TextGrid,,0.310,471,1553,2899
file1141.TextGrid,1,0.230,820,1961,3151
file1141.TextGrid,2,0.740,443,1232,2609
file1141.TextGrid,,0.035,347,1849,2822
file1142.TextGrid,,0.320,844,1992,2976
file1142.TextGrid,1,0.180,580,1658,2798
file1142.TextGrid,2,0.420,458,1207,2649
file1142.TextGrid,,0.116,419,1612,2514
file1143.TextGrid,,0.230,985,1795,3070
file1143.TextGrid,1,0.170,572,1526,2602
file1143.TextGrid,2,0.570,785,1638,2697
file1143.TextGrid,,0.159,1010,1714,3613
file1144.TextGrid,,0.090,918,2641,4368
file1144.TextGrid,1,0.130,287,1475,3209
file1144.TextGrid,2,0.440,750,1320,2966
file1144.TextGrid,,0.308,1062,1794,3146
file1145.TextGrid,,0.250,714,1848,2999
file1145.TextGrid,1,0.350,591,1863,2983
file1145.TextGrid,2,0.460,433,1490,2858
file1145.TextGrid,,0.162,757,1807,3016
file1146.TextGrid,,0.080,1227,2412,3282
file1146.TextGrid,1,0.470,424,1389,2938
file1146.TextGrid,2,0.540,589,2149,3084
file1146.TextGrid,,0.305,995,2060,3073
file1147.TextGrid,,0.190,677,1799,2951
file1147.TextGrid,1,0.190,683,995,3070
file1147.TextGrid,2,0.280,477,1680,2415
file1147.TextGrid,,0.283,944,2119,3311
file1148.TextGrid,,0.160,922,1955,3244
file1148.TextGrid,1,0.240,932,2073,3257
file1148.TextGrid,2,0.420,678,1415,2953
file1148.TextGrid,,0.319,814,1642,2975
file1149.TextGrid,,0.290,949,1979,3005
file1149.TextGrid,1,0.170,684,1572,2837
file1149.TextGrid,2,0.460,550,1652,2664
file1149.TextGrid,,0.304,968,2007,3079
file115.TextGrid,,0.310,1460,1949,2946
file115.TextGrid,1,0.160,690,1772,2664
file115.TextGrid,2,0.550,425,1724,2512
file115.TextGrid,,0.109,970,1568,2445
file1150.TextGrid,,0.230,794,2026,3117
file1150.TextGrid,1,0.260,626,2158,3051
file1150.TextGrid,2,0.270,936,1452,2802
file1150.TextGrid,,0.293,827,2020,3080
file1151.TextGrid,,0.230,971,2085,3185
file1151.TextGrid,1,0.260,704,2033,3089
file1151.TextGrid,2,0.430,427,2128,2851
file1151.TextGrid,,0.209,325,1614,2830
file1152.TextGrid,,0.270,584,1597,2680
file1152.TextGrid,1,0.270,531,1878,3075
file1152.TextGrid,2,0.240,310,1940,2958
file1152.TextGrid,,0.273,641,1930,3202
file1153.TextGrid,,0.150,764,1857,3032
file1153.TextGrid,1,0.260,766,2133,2957
file1153.TextGrid,2,0.450,598,1435,2658
file1153.TextGrid,,0.176,630,1353,2863
file1154.TextGrid,,0.140,1244,2035,3108
file1154.TextGrid,1,0.490,777,1263,2732
file1154.TextGrid,2,0.260,572,1359,2698
file1154.TextGrid,,0.249,925,2023,3098
file1155.TextGrid,,0.270,629,1665,2722
file1155.TextGrid,1,0.230,647,1893,2786
file1155.TextGrid,2,0.480,306,1955,2682
file1155.TextGrid,,0.242,376,1546,2492
file1156.TextGrid,,0.150,596,1533,2618
file1156.TextGrid,1,0.150,854,2156,3462
file1156.TextGrid,2,0.530,408,1655,2700
file1156.TextGrid,,0.206,495,1622,2775
file116.TextGrid,,0.050,1061,2003,3138
file116.TextGrid,1,0.310,474,1562,2742
file116.TextGrid,2,0.290,780,1566,2838
file116.TextGrid,,0.318,1295,2120,3504
file117.TextGrid,,0.050,1285,2348,3102
file117.TextGrid,1,0.600,1050,1943,2873
file117.TextGrid,2,0.230,736,1362,2658
file117.TextGrid,,0.259,991,1766,3637
file118.TextGrid,,0.240,733,2045,3180
file118.TextGrid,1,0.400,562,1731,2769
file118.TextGrid,2,0.340,540,1525,2786
file118.TextGrid,,0.159,611,1657,2967
file119.TextGrid,,0.130,1065,1879,2976
file119.TextGrid,1,0.240,880,2025,3479
file119.TextGrid,2,0.240,438,1889,2804
file119.TextGrid,,0.333,919,1538,2904
file12.TextGrid,,0.290,673,1680,3029
file12.TextGrid,1,0.200,508,1533,2240
file12.TextGrid,2,0.490,579,1797,2529
file12.TextGrid,,0.159,494,1427,2381
file120.TextGrid,,0.210,543,1785,3029
file120.TextGrid,1,0.170,1057,1972,2855
file120.TextGrid,2,0.620,389,1850,2592
file120.TextGrid,,0.129,465,1539,2580
file121.TextGrid,,0.230,1041,2220,3277
file121.TextGrid,1,0.100,384,1666,2602
file121.TextGrid,2,0.500,522,2047,2859
file121.TextGrid,,0.138,653,1837,3499
file122.TextGrid,,0.260,1088,2169,3053
file122.TextGrid,1,0.370,335,1708,2780
file122.TextGrid,2,0.730,1045,2062,3277
file122.TextGrid,,0.035,1276,2787,3625
file123.TextGrid,,0.030,1043,1990,3178
file123.TextGrid,1,0.640,883,2020,2862
file123.TextGrid,2,0.270,503,1505,2854
file123.TextGrid,,0.369,692,1935,3303
file124.TextGrid,,0.270,1026,2153,3303
file124.TextGrid,1,0.200,555,1024,2852
file124.TextGrid,2,0.410,357,1761,2521
file124.TextGrid,,0.088,1003,2085,3371
file125.TextGrid,,0.180,1164,2173,3312
file125.TextGrid,1,0.130,894,1839,2862
file125.TextGrid,2,0.780,405,1398,2805
file125.TextGrid,,0.049,593,2005,3216
file126.TextGrid,,0.130,1019,2433,3224
file126.TextGrid,1,0.280,694,1794,3170
file126.TextGrid,2,0.640,1171,2134,3674
file126.TextGrid,,0.089,956,1639,2986
file127.TextGrid,,0.130,870,1493,2734
file127.TextGrid,1,0.270,483,1806,2802
file127.TextGrid,2,0.460,626,1914,2968
file127.TextGrid,,0.193,1013,1401,2937
file128.TextGrid,,0.310,731,1680,2753
file128.TextGrid,1,0.210,750,1745,3174
file128.TextGrid,2,0.480,503,1928,3472
file128.TextGrid,,0.222,587,1590,3011
file129.TextGrid,,0.230,1022,2072,3072
file129.TextGrid,1,0.160,646,2168,2702
file129.TextGrid,2,0.320,889,2055,2936
file129.TextGrid,,0.258,1443,2572,3366
file13.TextGrid,,0.140,639,1505,2956
file13.TextGrid,1,0.290,527,2180,3247
file13.TextGrid,2,0.410,569,1494,2759
file13.TextGrid,,0.213,572,1604,2780
file130.TextGrid,,0.230,793,1797,2898
file130.TextGrid,1,0.260,457,1573,2674
file130.TextGrid,2,0.430,546,1386,2940
file130.TextGrid,,0.209,591,1483,2739
file131.TextGrid,,0.270,1130,1894,3074
file131.TextGrid,1,0.220,444,1736,3049
file131.TextGrid,2,0.380,557,1991,2702
file131.TextGrid,,0.352,495,2011,2815
file132.TextGrid,,0.050,950,2000,3185
file132.TextGrid,1,0.610,862,2212,2898
file132.TextGrid,2,0.260,706,1589,2745
file132.TextGrid,,0.304,1107,2035,3601
file133.TextGrid,,0.140,895,2010,3181
file133.TextGrid,1,0.370,527,1725,3008
file133.TextGrid,2,0.260,427,2066,2727
file133.TextGrid,,0.266,890,2013,3220
file134.TextGrid,,0.190,760,2170,3137
file134.TextGrid,1,0.340,339,1908,2590
file134.TextGrid,2,0.570,457,1912,2849
file134.TextGrid,,0.215,1449,2682,3624
file135.TextGrid,,0.200,1199,2302,3422
file135.TextGrid,1,0.270,778,1624,2570
file135.TextGrid,2,0.300,515,1729,2692
file135.TextGrid,,0.283,882,2075,2934
file136.TextGrid,,0.280,1111,2086,3238
file136.TextGrid,1,0.290,658,1287,2576
file136.TextGrid,2,0.390,396,1139,3033
file136.TextGrid,,0.093,266,1775,2921
file137.TextGrid,,0.270,773,1747,3127
file137.TextGrid,1,0.100,413,2325,2774
file137.TextGrid,2,0.370,799,2105,2879
file137.TextGrid,,0.313,788,1726,2839
file138.TextGrid,,0.260,1275,2178,4335
file138.TextGrid,1,0.270,664,1726,2366
file138.TextGrid,2,0.420,895,1631,2507
file138.TextGrid,,0.189,1049,1899,2999
file139.TextGrid,,0.210,426,1419,2472
file139.TextGrid,1,0.310,610,1844,2944
file139.TextGrid,2,0.460,671,1320,2750
file139.TextGrid,,0.149,653,1604,2709
file14.TextGrid,,0.150,654,1895,3038
file14.TextGrid,1,0.250,799,1691,3105
file14.TextGrid,2,0.580,461,1835,2759
file14.TextGrid,,0.149,1085,2335,3243
file140.TextGrid,,0.190,1206,2534,3431
file140.TextGrid,1,0.290,786,1551,3217
file140.TextGrid,2,0.400,467,1560,2565
file140.TextGrid,,0.249,737,1876,3065
file141.TextGrid,,0.160,506,1921,2975
file141.TextGrid,1,0.330,763,1616,3356
file141.TextGrid,2,0.300,522,965,3017
file141.TextGrid,,0.246,624,1411,2862
file142.TextGrid,,0.270,819,1768,3145
file142.TextGrid,1,0.270,965,1893,2927
file142.TextGrid,2,0.280,514,1538,2844
file142.TextGrid,,0.319,752,1782,3166
file143.TextGrid,,0.170,516,1617,2573
file143.TextGrid,1,0.160,347,1534,2601
file143.TextGrid,2,0.440,564,1275,2833
file143.TextGrid,,0.173,635,1451,2737
file144.TextGrid,,0.080,1000,2139,3177
file144.TextGrid,1,0.350,459,1534,2748
file144.TextGrid,2,0.400,680,2355,3161
file144.TextGrid,,0.223,880,1906,3082
file145.TextGrid,,0.180,943,2086,3233
file145.TextGrid,1,0.250,495,1377,2655
file145.TextGrid,2,0.200,533,1855,2806
file145.TextGrid,,0.338,821,1829,2437
file146.TextGrid,,0.180,766,1979,2862
file146.TextGrid,1,0.160,810,2029,3310
file146.TextGrid,2,0.350,568,1615,2722
file146.TextGrid,,0.253,546,1579,2717
file147.TextGrid,,0.280,1210,2451,3544
file147.TextGrid,1,0.310,425,2245,2772
file147.TextGrid,2,0.330,830,1623,2466
file147.TextGrid,,0.304,989,2043,3024
file148.TextGrid,,0.050,899,2153,3288
file148.TextGrid,1,0.350,1073,1623,2423
file148.TextGrid,2,0.530,1069,2374,3410
file148.TextGrid,,0.038,1325,2523,3457
file149.TextGrid,,0.160,1175,2425,3351
file149.TextGrid,1,0.230,793,1490,2459
file149.TextGrid,2,0.290,648,1799,2885
file149.TextGrid,,0.288,1181,2144,3801
file15.TextGrid,,0.200,1190,2237,3289
file15.TextGrid,1,0.470,1110,1949,2613
file15.TextGrid,2,0.650,825,2272,3290
file15.TextGrid,,0.160,987,1906,2907
file150.TextGrid,,0.290,827,1721,3079
file150.TextGrid,1,0.180,477,1452,2850
file150.TextGrid,2,0.580,330,1595,2896
file150.TextGrid,,0.089,1007,2017,3074
file151.TextGrid,,0.210,1042,2250,3037
file151.TextGrid,1,0.390,663,1862,2599
file151.TextGrid,2,0.340,557,1570,2828
file151.TextGrid,,0.284,1146,2203,3254
file152.TextGrid,,0.250,1330,2154,4118
file152.TextGrid,1,0.420,792,1335,2466
file152.TextGrid,2,0.330,698,1540,2614
file152.TextGrid,,0.224,897,2068,2693
file153.TextGrid,,0.320,930,2174,3308
file153.TextGrid,1,0.060,653,1549,2548
file153.TextGrid,2,0.540,627,1814,2788
file153.TextGrid,,0.219,929,2293,3201
file154.TextGrid,,0.120,911,2090,3203
file154.TextGrid,1,0.200,1008,1757,2542
file154.TextGrid,2,0.250,613,1674,2354
file154.TextGrid,,0.466,850,1583,2858
file155.TextGrid,,0.280,874,1820,2552
file155.TextGrid,1,0.210,709,1099,2607
file155.TextGrid,2,0.420,619,1336,2589
file155.TextGrid,,0.126,574,1499,2372
file156.TextGrid,,0.230,989,2043,3249
file156.TextGrid,1,0.360,900,1795,3113
file156.TextGrid,2,0.460,433,1707,2596
file156.TextGrid,,0.172,446,1943,3094
file157.TextGrid,,0.230,1205,2080,3233
file157.TextGrid,1,0.100,652,1100,2947
file157.TextGrid,2,0.330,545,1086,2931
file157.TextGrid,,0.393,408,1473,2900
file158.TextGrid,,0.120,1073,2140,3261
file158.TextGrid,1,0.200,1173,2194,3307
file158.TextGrid,2,0.160,412,2046,2694
file158.TextGrid,,0.463,578,1741,2510
file159.TextGrid,,0.240,918,2034,3179
file159.TextGrid,1,0.160,844,1127,2710
file159.TextGrid,2,0.280,632,1521,3000
file159.TextGrid,,0.373,572,1876,3141
file16.TextGrid,,0.280,509,1644,2827
file16.TextGrid,1,0.080,569,1949,2739
file16.TextGrid,2,0.440,343,1975,2620
file16.TextGrid,,0.143,481,1751,2799
file160.TextGrid,,0.250,952,1769,2925
file160.TextGrid,1,0.400,833,1694,2600
file160.TextGrid,2,0.320,450,1658,2662
file160.TextGrid,,0.254,532,1872,3103
file161.TextGrid,,0.210,1099,2099,3258
file161.TextGrid,1,0.430,412,1508,3055
file161.TextGrid,2,0.520,1276,2401,3178
file161.TextGrid,,0.149,1203,2199,3199
file162.TextGrid,,0.250,1013,1989,3109
file162.TextGrid,1,0.240,556,1671,2845
file162.TextGrid,2,0.500,325,1718,2784
file162.TextGrid,,0.139,472,1660,2882
file163.TextGrid,,0.310,860,1645,2999
file163.TextGrid,1,0.270,490,1659,2949
file163.TextGrid,2,0.400,339,2098,2869
file163.TextGrid,,0.149,588,1675,2986
file164.TextGrid,,0.290,1398,2349,5128
file164.TextGrid,1,0.100,627,1748,2524
file164.TextGrid,2,0.510,648,1818,2640
file164.TextGrid,,0.239,1191,1909,4066
file165.TextGrid,,0.170,773,2005,2995
file165.TextGrid,1,0.180,368,1481,2696
file165.TextGrid,2,0.340,632,1794,2790
file165.TextGrid,,0.346,511,1692,2860
file166.TextGrid,,0.240,725,1729,2968
file166.TextGrid,1,0.270,1048,1884,3300
file166.TextGrid,2,0.570,1035,2262,3069
file166.TextGrid,,0.142,723,1565,2566
file167.TextGrid,,0.310,378,1494,2885
file167.TextGrid,1,0.310,470,1000,2950
file167.TextGrid,2,0.280,538,1678,2856
file167.TextGrid,,0.229,493,1649,2687
file168.TextGrid,,0.080,1378,2310,3398
file168.TextGrid,1,0.530,539,1704,3107
file168.TextGrid,2,0.210,567,1174,2325
file168.TextGrid,,0.319,1088,2084,3530
file169.TextGrid,,0.280,802,1764,2847
file169.TextGrid,1,0.120,334,1249,2682
file169.TextGrid,2,0.570,514,1917,2628
file169.TextGrid,,0.159,383,1526,2430
file17.TextGrid,,0.270,1016,1797,3146
file17.TextGrid,1,0.200,494,1262,2895
file17.TextGrid,2,0.510,578,1677,2673
file17.TextGrid,,0.149,651,1756,3085
file170.TextGrid,,0.110,904,2152,3130
file170.TextGrid,1,0.580,638,1599,2607
file170.TextGrid,2,0.060,662,1279,2614
file170.TextGrid,,0.303,1020,2038,3060
file171.TextGrid,,0.220,888,2052,3044
file171.TextGrid,1,0.270,459,1841,2757
file171.TextGrid,2,0.490,714,2001,3092
file171.TextGrid,,0.149,820,1918,3120
file172.TextGrid,,0.230,539,1525,2859
file172.TextGrid,1,0.170,444,1616,2895
file172.TextGrid,2,0.260,360,1936,2667
file172.TextGrid,,0.376,406,1726,2734
file173.TextGrid,,0.270,1245,2384,3405
file173.TextGrid,1,0.130,742,2174,2833
file173.TextGrid,2,0.200,420,1587,2400
file173.TextGrid,,0.368,426,1624,2788
file174.TextGrid,,0.280,624,1665,2763
file174.TextGrid,1,0.140,428,1362,2768
file174.TextGrid,2,0.520,473,1586,2476
file174.TextGrid,,0.189,528,1675,2670
file175.TextGrid,,0.270,590,1809,2924
file175.TextGrid,1,0.370,473,1635,2413
file175.TextGrid,2,0.310,518,1909,2866
file175.TextGrid,,0.365,912,2129,3210
file176.TextGrid,,0.260,504,1571,2810
file176.TextGrid,1,0.170,435,1991,2668
file176.TextGrid,2,0.160,447,2257,2588
file176.TextGrid,,0.353,443,1865,2667
file177.TextGrid,,0.210,818,1903,3005
file177.TextGrid,1,0.170,688,1435,2698
file177.TextGrid,2,0.240,750,1215,2742
file177.TextGrid,,0.323,922,1663,2962
file178.TextGrid,,0.210,1100,1848,3011
file178.TextGrid,1,0.180,696,1550,3094
file178.TextGrid,2,0.270,639,1241,2816
file178.TextGrid,,0.308,1079,1727,2930
file179.TextGrid,,0.250,410,1424,2543
file179.TextGrid,1,0.160,496,1851,2874
file179.TextGrid,2,0.510,365,2022,2793
file179.TextGrid,,0.302,561,1719,2891
file18.TextGrid,,0.230,761,1676,2989
file18.TextGrid,1,0.290,897,2022,3267
file18.TextGrid,2,0.540,570,1700,2368
file18.TextGrid,,0.069,665,1573,2906
file180.TextGrid,,0.290,977,2045,3053
file180.TextGrid,1,0.490,565,2163,2867
file180.TextGrid,2,0.210,576,1827,2514
file180.TextGrid,,0.319,1194,2292,3020
file181.TextGrid,,0.190,891,1960,3182
file181.TextGrid,1,0.340,555,1504,2590
file181.TextGrid,2,0.430,797,2177,3377
file181.TextGrid,,0.262,1022,2218,3216
file182.TextGrid,,0.130,1214,2232,4481
file182.TextGrid,1,0.430,438,1692,2789
file182.TextGrid,2,0.460,407,1657,3178
file182.TextGrid,,0.204,921,2113,3088
file183.TextGrid,,0.200,971,1953,3165
file183.TextGrid,1,0.320,598,1989,3067
file183.TextGrid,2,0.360,676,2089,2955
file183.TextGrid,,0.173,937,1959,3564
file184.TextGrid,,0.300,602,1583,2786
file184.TextGrid,1,0.200,1106,2176,3060
file184.TextGrid,2,0.330,519,1408,2977
file184.TextGrid,,0.206,722,1757,2901
file185.TextGrid,,0.220,826,2023,3117
file185.TextGrid,1,0.350,759,1704,2949
file185.TextGrid,2,0.230,497,1765,2981
file185.TextGrid,,0.083,411,1908,3142
file186.TextGrid,,0.180,1498,2434,5426
file186.TextGrid,1,0.330,1238,2388,3174
file186.TextGrid,2,0.420,813,1803,2564
file186.TextGrid,,0.209,1124,2124,3234
file187.TextGrid,,0.210,1052,1993,3286
file187.TextGrid,1,0.360,746,1266,2591
file187.TextGrid,2,0.580,774,1538,2866
file187.TextGrid,,0.245,1053,2030,3200
file188.TextGrid,,0.290,742,2056,3089
file188.TextGrid,1,0.220,314,1262,2846
file188.TextGrid,2,0.620,433,1469,2568
file188.TextGrid,,0.092,431,1552,2812
file189.TextGrid,,0.210,504,1573,2803
file189.TextGrid,1,0.290,722,1876,3064
file189.TextGrid,2,0.400,404,1814,2677
file189.TextGrid,,0.229,531,1486,2818
file19.TextGrid,,0.300,1103,2282,3249
file19.TextGrid,1,0.120,345,1921,2591
file19.TextGrid,2,0.490,298,1893,2728
file19.TextGrid,,0.314,668,1884,2917
file190.TextGrid,,0.240,975,1926,3062
file190.TextGrid,1,0.460,805,1665,2605
file190.TextGrid,2,0.240,750,1808,2647
file190.TextGrid,,0.284,997,1967,3088
file191.TextGrid,,0.050,736,1909,2875
file191.TextGrid,1,0.400,1034,1865,3227
file191.TextGrid,2,0.630,561,1566,2792
file191.TextGrid,,0.144,886,2064,3122
file192.TextGrid,,0.230,838,1664,2915
file192.TextGrid,1,0.290,1017,2124,3223
file192.TextGrid,2,0.400,542,1481,2980
file192.TextGrid,,0.209,609,1660,3037
file193.TextGrid,,0.120,670,1802,3037
file193.TextGrid,1,0.280,493,1679,2708
file193.TextGrid,2,0.280,780,1695,2833
file193.TextGrid,,0.288,1290,1786,2508
file194.TextGrid,,0.320,1393,2214,4836
file194.TextGrid,1,0.230,1122,1749,2716
file194.TextGrid,2,0.430,571,1630,2639
file194.TextGrid,,0.244,1117,1992,3969
file195.TextGrid,,0.260,552,1425,3094
file195.TextGrid,1,0.370,452,2028,2869
file195.TextGrid,2,0.430,848,1348,2312
file195.TextGrid,,0.164,1076,1986,3044
file196.TextGrid,,0.220,1176,2148,3370
file196.TextGrid,1,0.200,568,1797,2841
file196.TextGrid,2,0.250,551,1897,2717
file196.TextGrid,,0.459,600,1830,2561
file197.TextGrid,,0.270,513,1442,2817
file197.TextGrid,1,0.190,514,1129,3102
file197.TextGrid,2,0.450,555,964,3060
file197.TextGrid,,0.219,619,1189,2816
file198.TextGrid,,0.270,846,1984,3133
file198.TextGrid,1,0.090,625,1518,2336
file198.TextGrid,2,0.420,593,2269,3075
file198.TextGrid,,0.256,925,1859,3130
file199.TextGrid,,0.230,824,1892,3233
file199.TextGrid,1,0.320,418,910,2825
file199.TextGrid,2,0.220,498,894,2782
file199.TextGrid,,0.266,621,1606,3030
file2.TextGrid,,0.200,1003,1977,3012
file2.TextGrid,1,0.330,486,2176,2996
file2.TextGrid,2,0.210,526,1932,2826
file2.TextGrid,,0.313,874,1926,2976
file20.TextGrid,,0.270,880,1785,3037
file20.TextGrid,1,0.280,492,1125,3000
file20.TextGrid,2,0.360,512,956,3023
file20.TextGrid,,0.219,596,1418,2923
file200.TextGrid,,0.280,1078,2092,2785
file200.TextGrid,1,0.070,1116,1904,2607
file200.TextGrid,2,0.240,558,1209,2797
file200.TextGrid,,0.539,812,1657,2862
file201.TextGrid,,0.300,1040,2045,3359
file201.TextGrid,1,0.230,579,1787,2848
file201.TextGrid,2,0.500,821,1897,3578
file201.TextGrid,,0.109,921,1804,2948
file202.TextGrid,,0.120,889,1721,2886
file202.TextGrid,1,0.310,501,1607,2842
file202.TextGrid,2,0.400,407,1838,3318
file202.TextGrid,,0.309,827,1754,2873
file203.TextGrid,,0.220,426,1485,2667
file203.TextGrid,1,0.180,301,1287,2696
file203.TextGrid,2,0.560,507,1593,2712
file203.TextGrid,,0.169,732,1718,2785
file204.TextGrid,,0.320,526,1784,2900
file204.TextGrid,1,0.290,391,1139,2996
file204.TextGrid,2,0.330,563,1051,2852
file204.TextGrid,,0.189,643,1272,2729
file205.TextGrid,,0.270,1046,2077,3302
file205.TextGrid,1,0.130,683,1322,3069
file205.TextGrid,2,0.220,537,1571,3175
file205.TextGrid,,0.348,1064,2122,3901
file206.TextGrid,,0.220,1484,2167,3404
file206.TextGrid,1,0.210,489,1247,3070
file206.TextGrid,2,0.290,401,1705,2758
file206.TextGrid,,0.333,460,1792,3018
file207.TextGrid,,0.260,970,2110,3228
file207.TextGrid,1,0.150,593,1207,2545
file207.TextGrid,2,0.310,646,1594,2658
file207.TextGrid,,0.223,1085,2125,3277
file208.TextGrid,,0.230,1028,2163,3239
file208.TextGrid,1,0.340,501,1452,3044
file208.TextGrid,2,0.280,725,1900,2902
file208.TextGrid,,0.203,2418,2934,3635
file209.TextGrid,,0.190,1272,2219,4118
file209.TextGrid,1,0.270,1145,1814,2603
file209.TextGrid,2,0.540,610,1453,2610
file209.TextGrid,,0.224,772,1633,2988
file21.TextGrid,,0.280,437,1964,2963
file21.TextGrid,1,0.110,663,1448,2885
file21.TextGrid,2,0.500,728,1641,3229
file21.TextGrid,,0.332,374,1871,3229
file210.TextGrid,,0.030,1761,2457,3777
file210.TextGrid,1,0.370,1176,1929,3019
file210.TextGrid,2,0.230,731,1406,2699
file210.TextGrid,,0.253,867,1684,2825
file211.TextGrid,,0.280,461,1321,2776
file211.TextGrid,1,0.230,389,823,3011
file211.TextGrid,2,0.580,359,1571,2677
file211.TextGrid,,0.039,456,1454,2239
file212.TextGrid,,0.200,783,1911,3073
file212.TextGrid,1,0.280,470,1727,2853
file212.TextGrid,2,0.510,391,1547,2739
file212.TextGrid,,0.139,782,1881,3099
file213.TextGrid,,0.230,515,1687,2861
file213.TextGrid,1,0.280,571,1784,2782
file213.TextGrid,2,0.460,693,2176,3033
file213.TextGrid,,0.252,572,1908,2828
file214.TextGrid,,0.260,943,2207,3339
file214.TextGrid,1,0.160,687,1734,2961
file214.TextGrid,2,0.430,738,1154,2912
file214.TextGrid,,0.118,916,2167,3289
file215.TextGrid,,0.270,1039,1622,3165
file215.TextGrid,1,0.440,932,1398,3113
file215.TextGrid,2,0.410,519,1328,3069
file215.TextGrid,,0.189,1257,2012,3963
file216.TextGrid,,0.200,674,1691,2674
file216.TextGrid,1,0.150,985,1843,3196
file216.TextGrid,2,0.490,687,1469,2962
file216.TextGrid,,0.103,514,1618,2902
file217.TextGrid,,0.090,1067,2301,3340
file217.TextGrid,1,0.390,1012,1757,2800
file217.TextGrid,2,0.170,486,1439,2478
file217.TextGrid,,0.479,911,1979,3212
file218.TextGrid,,0.170,1080,2028,3097
file218.TextGrid,1,0.330,471,1714,2638
file218.TextGrid,2,0.360,447,1896,3138
file218.TextGrid,,0.279,852,1878,2929
file219.TextGrid,,0.230,585,1668,2735
file219.TextGrid,1,0.230,1087,2239,3050
file219.TextGrid,2,0.370,459,1814,2801
file219.TextGrid,,0.206,638,1750,2787
file22.TextGrid,,0.270,472,1490,2758
file22.TextGrid,1,0.220,491,1579,2764
file22.TextGrid,2,0.280,1140,2518,3603
file22.TextGrid,,0.266,576,1762,3225
file220.TextGrid,,0.240,1232,2281,3322
file220.TextGrid,1,0.570,575,1064,2986
file220.TextGrid,2,0.090,364,1046,2891
file220.TextGrid,,0.068,761,1869,3152
file221.TextGrid,,0.210,1195,2141,3199
file221.TextGrid,1,0.140,863,2032,2835
file221.TextGrid,2,0.640,411,1560,2756
file221.TextGrid,,0.063,480,1489,3049
file222.TextGrid,,0.160,1415,2307,4660
file222.TextGrid,1,0.330,682,1581,2702
file222.TextGrid,2,0.290,756,1439,2603
file222.TextGrid,,0.273,920,1674,3303
file223.TextGrid,,0.200,1043,2229,3289
file223.TextGrid,1,0.220,482,2190,2782
file223.TextGrid,2,0.820,689,1884,2985
file223.TextGrid,,0.069,1462,2622,3592
file224.TextGrid,,0.160,1170,2326,3288
file224.TextGrid,1,0.270,682,2112,3089
file224.TextGrid,2,0.320,580,1356,2552
file224.TextGrid,,0.303,774,2020,3183
file225.TextGrid,,0.240,1031,1790,2551
file225.TextGrid,1,0.170,496,2177,2945
file225.TextGrid,2,0.600,389,1872,2787
file225.TextGrid,,0.026,350,1426,1736
file226.TextGrid,,0.200,810,1856,2843
file226.TextGrid,1,0.390,902,2465,3254
file226.TextGrid,2,0.520,922,2339,3229
file226.TextGrid,,0.285,1167,2502,3651
file227.TextGrid,,0.090,1406,2332,3169
file227.TextGrid,1,0.370,1089,1931,2802
file227.TextGrid,2,0.650,1289,2458,3618
